datetime,state,city_or_county,rolling_death_count,rolling_injured_count,rolling_armed_robbery_count,rolling_gang_involvement_count,rolling_home_invasion_count,rolling_domestic_violence_count,rolling_road_rage_count,rolling_mass_shooting_count,rolling_teen_incident_count,rolling_drug_raid_count,rolling_suicide_count,date
00:00.0,Pennsylvania,York,83,221,17,1,32,27,3,4,3,16,7,10/15/2016
00:00.0,Pennsylvania,Wilkes Barre,84,219,17,1,32,27,3,4,3,16,7,10/16/2016
00:00.0,Pennsylvania,Jersey Mills (Pine Creek),84,220,17,1,32,27,3,4,3,16,7,10/16/2016
00:00.0,Pennsylvania,Mechanicsburg (Upper Allen),84,220,17,1,32,28,3,4,3,16,7,10/16/2016
00:00.0,Pennsylvania,Lincoln University,84,220,17,1,32,28,3,4,3,16,7,10/16/2016
00:00.0,Pennsylvania,Ridley Park,84,220,17,1,33,28,3,4,3,16,7,10/16/2016
00:00.0,Pennsylvania,Philadelphia,85,219,16,1,33,28,3,4,3,16,7,10/16/2016
00:00.0,Pennsylvania,Erie,85,220,16,1,33,27,3,4,3,16,7,10/16/2016
00:00.0,Pennsylvania,Philadelphia,86,219,17,1,33,27,3,4,3,16,7,10/16/2016
00:00.0,Pennsylvania,Pottstown,85,219,17,1,33,27,3,4,3,16,7,10/17/2016
00:00.0,Pennsylvania,Philadelphia,86,219,17,1,32,27,3,4,3,16,7,10/17/2016
00:00.0,Pennsylvania,Braddock (Rankin),87,219,17,1,32,27,3,4,3,16,7,10/17/2016
00:00.0,Pennsylvania,Philadelphia,88,218,17,1,31,27,3,4,3,16,7,10/17/2016
00:00.0,Pennsylvania,Harrisburg,87,219,17,1,31,27,3,4,3,16,7,10/17/2016
00:00.0,Pennsylvania,Marietta,87,217,17,1,31,27,3,4,3,16,7,10/17/2016
00:00.0,Pennsylvania,Pittsburgh,87,216,17,1,31,27,3,4,2,16,7,10/17/2016
00:00.0,Pennsylvania,Philadelphia,87,216,18,1,31,27,3,4,2,16,7,10/18/2016
00:00.0,Pennsylvania,Philadelphia,87,214,18,1,32,27,3,4,2,16,7,10/18/2016
00:00.0,Pennsylvania,Pittsburgh,85,215,18,1,32,26,3,4,2,16,6,10/18/2016
00:00.0,Pennsylvania,Pittsburgh (Bloomfield),85,215,18,1,33,26,3,4,2,16,6,10/18/2016
00:00.0,Pennsylvania,Pittsburgh (Hazelwood),85,216,18,1,32,26,3,4,2,16,6,10/18/2016
00:00.0,Pennsylvania,Allentown,84,216,18,1,32,26,3,4,2,17,6,10/18/2016
00:00.0,Pennsylvania,Pittsburgh,84,217,18,1,32,26,3,4,2,17,6,10/18/2016
00:00.0,Pennsylvania,Philadelphia,84,216,18,1,32,26,4,4,2,17,6,10/18/2016
00:00.0,Pennsylvania,Harrisburg,84,216,18,1,32,26,4,4,2,17,6,10/18/2016
00:00.0,Pennsylvania,Philadelphia,83,217,18,1,32,27,4,4,2,17,6,10/19/2016
00:00.0,Pennsylvania,Philadelphia,84,216,18,1,32,27,4,4,2,17,6,10/19/2016
00:00.0,Pennsylvania,Pittsburgh,84,216,18,1,32,27,4,4,2,17,6,10/19/2016
00:00.0,Pennsylvania,Philadelphia,83,217,19,1,32,27,4,4,2,17,6,10/19/2016
00:00.0,Pennsylvania,Lancaster,82,217,19,1,32,27,4,4,2,17,6,10/20/2016
00:00.0,Pennsylvania,Harrisburg,82,217,19,1,32,28,4,4,2,17,6,10/20/2016
00:00.0,Pennsylvania,Mc Kees Rocks (Mckees Rocks),83,218,19,1,32,28,4,4,2,17,6,10/21/2016
00:00.0,Pennsylvania,Reading,81,218,19,1,32,28,4,4,2,17,5,10/21/2016
00:00.0,Pennsylvania,Philadelphia,82,219,19,1,32,28,4,4,2,17,5,10/21/2016
00:00.0,Pennsylvania,Philadelphia,82,221,19,1,32,28,4,4,2,17,5,10/21/2016
00:00.0,Pennsylvania,Erie,82,220,19,1,32,28,4,4,2,17,5,10/21/2016
00:00.0,Pennsylvania,Harrisburg,81,221,19,1,32,28,4,4,2,16,5,10/21/2016
00:00.0,Pennsylvania,Pittsburgh,81,219,19,1,32,27,4,4,2,16,5,10/21/2016
00:00.0,Pennsylvania,Reading,81,219,19,1,32,27,4,4,2,16,5,10/21/2016
00:00.0,Pennsylvania,Pittsburgh,81,219,19,1,32,27,4,4,2,16,4,10/21/2016
00:00.0,Pennsylvania,Erie,81,220,19,1,32,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,Connellsville,81,221,19,1,32,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,Philadelphia,81,221,19,1,32,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,Philadelphia,81,221,19,1,31,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,Harrisburg,81,222,19,1,32,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,Allentown,81,222,19,1,32,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,Johnstown,80,222,19,1,32,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,Charleroi,79,222,19,1,32,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,York,79,222,19,1,32,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,Philadelphia,80,222,19,1,32,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,Pittsburgh,79,223,19,1,32,27,4,4,2,16,4,10/22/2016
00:00.0,Pennsylvania,Coraopolis (Moon),79,224,19,1,31,27,4,4,2,16,4,10/23/2016
00:00.0,Pennsylvania,Lancaster,79,224,20,1,31,27,4,4,2,16,4,10/23/2016
00:00.0,Pennsylvania,Scranton,80,223,20,1,31,28,4,4,2,16,5,10/23/2016
00:00.0,Pennsylvania,Allentown,80,224,20,1,31,28,4,4,2,16,5,10/24/2016
00:00.0,Pennsylvania,Braddock,79,225,20,1,32,28,4,4,2,16,5,10/25/2016
00:00.0,Pennsylvania,York,80,224,20,1,32,28,4,4,2,16,5,10/25/2016
00:00.0,Pennsylvania,Pittsburgh,80,223,20,1,32,28,4,4,2,16,5,10/26/2016
00:00.0,Pennsylvania,Bensalem,81,222,20,1,32,28,4,4,2,16,6,10/26/2016
00:00.0,Pennsylvania,Pittsburgh,81,222,20,1,32,28,4,4,2,15,6,10/26/2016
00:00.0,Pennsylvania,Wilkes Barre,81,223,20,1,32,28,4,4,2,15,6,10/26/2016
00:00.0,Pennsylvania,Rochester,81,223,20,1,32,28,4,4,2,15,6,10/26/2016
00:00.0,Pennsylvania,Pittsburgh,80,224,20,1,31,27,4,4,2,15,6,10/26/2016
00:00.0,Pennsylvania,Aliquippa,80,225,20,1,31,27,4,4,2,15,6,10/26/2016
00:00.0,Pennsylvania,Galeton,80,225,20,1,30,27,4,4,2,16,6,10/26/2016
00:00.0,Pennsylvania,Tannersville,80,224,20,1,30,27,4,4,2,17,6,10/26/2016
00:00.0,Pennsylvania,Philadelphia,81,223,20,1,30,27,4,4,2,17,6,10/27/2016
00:00.0,Pennsylvania,Darby,81,222,20,1,30,27,4,4,2,17,6,10/27/2016
00:00.0,Pennsylvania,Philadelphia,81,222,20,1,30,27,4,4,2,17,6,10/27/2016
00:00.0,Pennsylvania,Philadelphia,82,223,20,1,30,27,4,4,2,17,6,10/27/2016
00:00.0,Pennsylvania,Philadelphia,81,224,20,1,30,27,4,4,2,17,6,10/27/2016
00:00.0,Pennsylvania,Philadelphia,81,224,20,1,30,27,4,4,2,17,6,10/27/2016
00:00.0,Pennsylvania,Apollo,83,223,20,1,30,28,4,4,2,17,7,10/27/2016
00:00.0,Pennsylvania,Williamsport,83,222,20,1,30,28,4,4,2,18,7,10/27/2016
00:00.0,Pennsylvania,Pittsburgh,84,222,20,1,30,28,4,4,2,17,7,10/27/2016
00:00.0,Pennsylvania,Philadelphia,83,222,20,1,30,28,4,4,2,17,6,10/27/2016
00:00.0,Pennsylvania,Pittsburgh,84,221,19,1,30,28,4,4,2,17,6,10/28/2016
00:00.0,Pennsylvania,Lancaster,84,220,19,1,30,28,4,4,2,17,6,10/28/2016
00:00.0,Pennsylvania,Mahanoy City,84,218,19,1,30,28,4,4,2,17,6,10/28/2016
00:00.0,Pennsylvania,Hanover,83,218,19,1,30,28,4,4,2,17,6,10/28/2016
00:00.0,Pennsylvania,Perkasie,83,218,20,1,30,28,4,4,2,18,6,10/29/2016
00:00.0,Pennsylvania,Philadelphia,83,218,20,1,29,28,4,4,2,18,6,10/29/2016
00:00.0,Pennsylvania,Pittsburgh,84,219,20,1,29,28,4,4,2,18,6,10/29/2016
00:00.0,Pennsylvania,Philadelphia,85,221,20,1,29,28,4,4,2,18,6,10/30/2016
00:00.0,Pennsylvania,Philadelphia,86,221,20,1,29,28,4,4,2,18,6,10/30/2016
00:00.0,Pennsylvania,Wilkes Barre,86,221,20,1,29,28,4,4,2,18,6,10/30/2016
00:00.0,Pennsylvania,Carlisle,86,221,19,1,28,29,4,4,2,18,6,10/30/2016
00:00.0,Pennsylvania,Pittsburgh,86,220,19,1,28,29,4,4,2,18,6,10/30/2016
00:00.0,Pennsylvania,Norristown,87,219,19,1,28,29,4,4,2,18,6,10/30/2016
00:00.0,Pennsylvania,Philadelphia,87,220,19,1,28,29,4,4,2,18,6,10/30/2016
00:00.0,Pennsylvania,Lebanon,87,221,19,1,28,29,4,4,2,18,6,10/31/2016
00:00.0,Pennsylvania,Williamsport,89,220,19,1,29,29,4,4,2,18,6,10/31/2016
00:00.0,Pennsylvania,York,89,220,19,1,29,29,4,4,2,18,6,10/31/2016
00:00.0,Pennsylvania,Washington,89,220,19,1,29,29,4,4,2,18,6,10/31/2016
00:00.0,Pennsylvania,Trout Run,91,220,19,1,29,29,4,4,2,18,7,11/1/2016
00:00.0,Pennsylvania,Pittsburgh,91,219,19,1,29,29,4,4,2,18,7,11/1/2016
00:00.0,Pennsylvania,Allentown,91,216,19,1,29,29,4,4,2,18,7,11/1/2016
00:00.0,Pennsylvania,Mcadoo,92,215,19,1,29,29,4,4,2,18,7,11/1/2016
00:00.0,Pennsylvania,Philadelphia,92,215,19,1,29,29,4,4,2,18,7,11/1/2016
00:00.0,Pennsylvania,Pottstown,92,215,19,1,29,29,4,4,1,18,7,11/1/2016
00:00.0,Pennsylvania,Philadelphia,92,215,19,1,29,29,4,4,1,18,7,11/2/2016
00:00.0,Pennsylvania,Spring Grove,92,213,19,1,29,30,4,4,1,18,7,11/2/2016
00:00.0,Pennsylvania,Philadelphia,93,213,19,1,29,30,4,4,1,18,7,11/2/2016
00:00.0,Pennsylvania,Chambersburg,94,212,19,1,29,30,4,4,1,18,7,11/3/2016
00:00.0,Pennsylvania,Harrisburg,92,212,19,1,29,29,4,4,1,18,6,11/3/2016
00:00.0,Pennsylvania,Harrisburg,92,212,19,1,29,29,4,4,1,19,6,11/3/2016
00:00.0,Pennsylvania,Hermitage,92,212,19,1,29,29,4,4,1,19,6,11/3/2016
00:00.0,Pennsylvania,Tobyhanna,91,213,19,1,29,30,4,4,1,19,6,11/4/2016
00:00.0,Pennsylvania,Exton,91,210,19,1,29,30,4,4,1,19,6,11/4/2016
00:00.0,Pennsylvania,Uniontown,92,210,19,1,28,30,4,4,1,19,6,11/4/2016
00:00.0,Pennsylvania,Philadelphia,92,214,19,1,28,30,4,5,1,19,6,11/4/2016
00:00.0,Pennsylvania,Philadelphia,91,215,19,1,28,30,4,5,1,19,6,11/4/2016
00:00.0,Pennsylvania,Lancaster,90,216,19,1,28,30,4,5,1,19,6,11/4/2016
00:00.0,Pennsylvania,Chester,90,218,19,1,28,29,4,5,1,19,6,11/4/2016
00:00.0,Pennsylvania,Uniontown,91,218,19,1,29,29,4,5,1,19,6,11/4/2016
00:00.0,Pennsylvania,Sunbury,90,218,19,1,29,29,4,5,1,19,6,11/5/2016
00:00.0,Pennsylvania,Harrisburg,91,218,19,1,29,29,4,5,1,19,6,11/5/2016
00:00.0,Pennsylvania,Harrisburg,91,219,19,1,29,29,4,5,1,18,6,11/5/2016
00:00.0,Pennsylvania,Pittsburgh,91,220,19,1,29,28,4,5,1,18,6,11/5/2016
00:00.0,Pennsylvania,Allentown,91,220,19,1,29,28,4,5,1,18,6,11/5/2016
00:00.0,Pennsylvania,Philadelphia,91,221,19,1,28,28,4,5,1,18,6,11/5/2016
00:00.0,Pennsylvania,Wilkes Barre,91,221,19,1,28,28,4,5,1,18,6,11/6/2016
00:00.0,Pennsylvania,Harrisburg,91,221,19,1,28,29,4,5,1,18,6,11/6/2016
00:00.0,Pennsylvania,Tarentum,91,222,19,1,28,28,4,5,1,18,6,11/6/2016
00:00.0,Pennsylvania,Hazleton,90,223,19,1,29,28,4,5,1,18,6,11/6/2016
00:00.0,Pennsylvania,Spring Grove,90,222,18,1,28,29,4,5,1,18,6,11/6/2016
00:00.0,Pennsylvania,Pittsburgh,90,223,18,1,28,29,4,5,1,17,6,11/7/2016
00:00.0,Pennsylvania,Shippensburg,90,226,19,1,28,29,4,5,1,18,6,11/7/2016
00:00.0,Pennsylvania,Philadelphia,90,229,19,1,28,29,4,5,1,17,6,11/7/2016
00:00.0,Pennsylvania,Philadelphia,89,230,19,1,28,28,4,5,1,17,6,11/7/2016
00:00.0,Pennsylvania,Philadelphia,90,231,19,1,28,28,4,5,1,17,6,11/7/2016
00:00.0,Pennsylvania,New Kensington (Arnold),91,230,19,1,28,28,4,5,1,17,6,11/7/2016
00:00.0,Pennsylvania,Philadelphia,91,229,19,1,28,28,4,5,1,17,6,11/7/2016
00:00.0,Pennsylvania,West Mifflin,92,228,18,1,28,28,4,5,1,17,6,11/8/2016
00:00.0,Pennsylvania,Philadelphia,93,227,18,1,28,28,4,5,1,17,6,11/8/2016
00:00.0,Pennsylvania,Derry,93,225,18,1,28,29,4,5,1,17,6,11/8/2016
00:00.0,Pennsylvania,Wilkes Barre,93,223,18,1,28,29,4,5,1,18,6,11/9/2016
00:00.0,Pennsylvania,Johnstown,94,223,18,1,28,28,4,5,1,18,6,11/9/2016
00:00.0,Pennsylvania,Pittsburgh,94,222,18,1,29,28,4,5,1,18,6,11/9/2016
00:00.0,Pennsylvania,Carlisle,94,221,18,1,29,28,4,5,1,18,6,11/9/2016
00:00.0,Pennsylvania,York,93,221,18,1,29,28,4,5,1,19,6,11/9/2016
00:00.0,Pennsylvania,Canonsburg,93,219,18,1,29,28,4,5,1,19,6,11/9/2016
00:00.0,Pennsylvania,Philadelphia,93,220,18,1,29,28,4,5,1,19,6,11/10/2016
00:00.0,Pennsylvania,Philadelphia,92,220,18,1,29,28,4,5,1,19,6,11/10/2016
00:00.0,Pennsylvania,Philadelphia,92,219,18,1,30,27,4,5,1,19,6,11/10/2016
00:00.0,Pennsylvania,Pittsburgh,92,216,19,1,30,27,4,4,1,19,6,11/10/2016
00:00.0,Pennsylvania,New Kensington,92,215,19,1,30,27,4,4,1,19,6,11/10/2016
00:00.0,Pennsylvania,Canonsburg,95,216,19,1,29,28,4,4,1,19,7,11/10/2016
00:00.0,Pennsylvania,Columbia,95,215,19,1,29,29,4,4,1,19,7,11/11/2016
00:00.0,Pennsylvania,Lancaster,95,214,19,1,29,30,4,4,1,19,7,11/11/2016
00:00.0,Pennsylvania,Philadelphia,95,215,19,1,29,30,4,4,1,19,7,11/11/2016
00:00.0,Pennsylvania,Philadelphia,95,216,19,1,29,30,4,4,1,19,7,11/11/2016
00:00.0,Pennsylvania,Philadelphia,95,216,19,1,29,30,4,4,1,19,7,11/11/2016
00:00.0,Pennsylvania,Philadelphia,96,215,18,1,29,30,4,4,1,19,7,11/11/2016
00:00.0,Pennsylvania,Macungie,97,214,18,1,29,30,4,4,1,19,8,11/11/2016
00:00.0,Pennsylvania,Philadelphia,97,216,18,1,28,30,4,4,1,19,8,11/11/2016
00:00.0,Pennsylvania,Pittsburgh,97,218,18,1,28,30,4,4,1,19,8,11/11/2016
00:00.0,Pennsylvania,Homestead,97,219,18,1,28,30,4,4,1,19,8,11/11/2016
00:00.0,Pennsylvania,Allentown,97,217,17,1,28,30,4,4,1,19,8,11/11/2016
00:00.0,Pennsylvania,Langhorne,97,216,17,1,28,30,4,4,1,19,8,11/12/2016
00:00.0,Pennsylvania,Philadelphia,97,216,17,1,28,30,4,4,1,19,8,11/12/2016
00:00.0,Pennsylvania,Braddock,97,218,17,1,28,30,4,4,1,19,8,11/12/2016
00:00.0,Pennsylvania,Lebanon,97,218,17,1,28,30,4,4,1,19,8,11/13/2016
00:00.0,Pennsylvania,Middletown,97,218,17,1,27,30,4,4,1,19,8,11/13/2016
00:00.0,Pennsylvania,Easton,97,218,17,1,27,30,4,4,1,19,8,11/13/2016
00:00.0,Pennsylvania,Bloomsburg,97,216,17,1,27,30,4,4,1,19,8,11/13/2016
00:00.0,Pennsylvania,Philadelphia,96,216,17,1,27,30,4,4,1,19,8,11/13/2016
00:00.0,Pennsylvania,Harrisburg,96,215,17,1,27,30,4,4,1,19,8,11/13/2016
00:00.0,Pennsylvania,Philadelphia,96,214,17,1,27,29,4,4,1,19,8,11/13/2016
00:00.0,Pennsylvania,Braddock,96,216,17,1,27,29,4,4,1,19,8,11/14/2016
00:00.0,Pennsylvania,Philadelphia,97,213,17,1,27,29,4,4,1,19,8,11/14/2016
00:00.0,Pennsylvania,Youngwood,97,212,17,1,27,29,4,4,1,19,8,11/14/2016
00:00.0,Pennsylvania,Harrisburg,97,212,17,1,27,29,4,4,1,19,8,11/14/2016
00:00.0,Pennsylvania,Philadelphia,98,210,17,1,27,29,4,4,1,19,8,11/14/2016
00:00.0,Pennsylvania,Philadelphia,98,211,17,1,26,29,4,4,1,19,8,11/14/2016
00:00.0,Pennsylvania,Philadelphia,99,210,16,1,26,29,4,4,1,19,8,11/14/2016
00:00.0,Pennsylvania,Philadelphia,99,211,16,1,26,29,4,4,1,19,8,11/14/2016
00:00.0,Pennsylvania,New Kensington (Lower Burrell),99,212,17,1,26,29,4,4,1,19,8,11/15/2016
00:00.0,Pennsylvania,York,100,212,17,1,26,29,4,4,1,19,8,11/15/2016
00:00.0,Pennsylvania,Levittown,99,214,18,1,26,28,4,4,1,19,7,11/15/2016
00:00.0,Pennsylvania,Philadelphia,98,215,18,1,26,28,4,4,1,19,7,11/15/2016
00:00.0,Pennsylvania,Camp Hill,97,215,18,1,27,28,4,4,1,19,7,11/15/2016
00:00.0,Pennsylvania,Philadelphia,96,217,18,1,27,28,4,4,1,19,7,11/15/2016
00:00.0,Pennsylvania,Saint Thomas,96,218,18,1,27,28,4,4,1,19,7,11/16/2016
00:00.0,Pennsylvania,Homestead,95,219,18,1,27,28,4,4,1,19,7,11/16/2016
00:00.0,Pennsylvania,Philadelphia,94,219,18,1,26,28,4,4,1,19,7,11/16/2016
00:00.0,Pennsylvania,Philadelphia,94,219,18,1,26,28,4,4,1,19,7,11/17/2016
00:00.0,Pennsylvania,Pittsburgh,94,218,18,1,26,28,4,4,1,19,7,11/17/2016
00:00.0,Pennsylvania,Philadelphia,93,219,18,1,26,28,4,4,1,19,7,11/17/2016
00:00.0,Pennsylvania,Allentown,92,219,18,1,26,28,4,4,1,20,7,11/17/2016
00:00.0,Pennsylvania,Philadelphia,93,219,18,1,26,28,4,4,1,20,7,11/18/2016
00:00.0,Pennsylvania,Philadelphia,93,218,18,1,26,28,4,4,1,20,7,11/18/2016
00:00.0,Pennsylvania,Allentown,93,217,18,1,26,28,4,4,1,20,7,11/18/2016
00:00.0,Pennsylvania,Philadelphia,93,217,18,1,26,28,4,4,1,20,7,11/18/2016
00:00.0,Pennsylvania,Philadelphia,93,216,18,1,26,28,4,4,1,20,7,11/18/2016
00:00.0,Pennsylvania,Pittsburgh,93,214,18,1,26,28,4,4,1,20,7,11/18/2016
00:00.0,Pennsylvania,Philadelphia,93,215,18,1,26,28,4,4,1,20,7,11/18/2016
00:00.0,Pennsylvania,Philadelphia,93,217,18,1,26,28,4,4,1,20,7,11/18/2016
00:00.0,Pennsylvania,Pittsburgh,93,217,18,1,26,28,4,4,1,20,7,11/19/2016
00:00.0,Pennsylvania,Wilkes Barre,93,219,18,1,26,28,4,4,1,19,7,11/19/2016
00:00.0,Pennsylvania,Wilkes Barre,96,219,18,1,26,29,4,4,1,19,8,11/19/2016
00:00.0,Pennsylvania,Philadelphia,96,219,17,1,26,29,4,4,1,19,8,11/19/2016
00:00.0,Pennsylvania,Philadelphia,96,219,17,1,26,29,4,4,1,19,8,11/19/2016
00:00.0,Pennsylvania,Philadelphia,96,219,17,1,25,29,4,4,1,19,8,11/20/2016
00:00.0,Pennsylvania,Philadelphia,97,218,17,1,25,29,4,4,1,19,8,11/20/2016
00:00.0,Pennsylvania,Chicora,97,218,17,1,25,29,4,4,1,19,8,11/20/2016
00:00.0,Pennsylvania,Philadelphia,95,214,17,1,25,29,4,3,1,19,8,11/20/2016
00:00.0,Pennsylvania,Philadelphia,95,215,17,1,25,29,4,3,1,19,8,11/21/2016
00:00.0,Pennsylvania,Bloomsburg,95,216,17,1,25,29,4,3,1,19,8,11/21/2016
00:00.0,Pennsylvania,Philadelphia,95,217,17,1,25,29,4,3,1,18,8,11/21/2016
00:00.0,Pennsylvania,Pittston (Exeter),95,218,17,1,25,29,4,3,1,18,8,11/21/2016
00:00.0,Pennsylvania,Philadelphia,95,219,17,1,25,29,4,3,1,18,8,11/21/2016
00:00.0,Pennsylvania,Easton,96,219,17,1,25,29,3,3,1,18,8,11/21/2016
00:00.0,Pennsylvania,York,96,220,18,1,25,29,3,3,1,18,8,11/22/2016
00:00.0,Pennsylvania,Johnstown,97,219,18,1,25,29,3,3,1,18,9,11/22/2016
00:00.0,Pennsylvania,Easton,97,217,18,1,25,29,3,3,1,18,9,11/22/2016
00:00.0,Pennsylvania,Philadelphia,97,218,18,1,25,29,3,3,1,18,9,11/22/2016
00:00.0,Pennsylvania,Philadelphia,96,219,18,1,26,29,3,3,1,18,9,11/22/2016
00:00.0,Pennsylvania,Philadelphia,96,221,18,1,26,29,3,3,1,18,9,11/23/2016
00:00.0,Pennsylvania,Stroudsburg,96,222,18,1,26,30,2,3,1,18,9,11/23/2016
00:00.0,Pennsylvania,Philadelphia,98,221,18,1,26,30,2,3,1,18,9,11/23/2016
00:00.0,Pennsylvania,Reading (Mount Penn),98,222,18,1,26,30,2,3,1,18,9,11/23/2016
00:00.0,Pennsylvania,Stoystown,98,221,18,1,26,30,2,3,1,18,9,11/23/2016
00:00.0,Pennsylvania,Mount Pleasant (Mt Pleasant),97,222,18,1,26,30,2,3,1,18,9,11/23/2016
00:00.0,Pennsylvania,Carlisle,98,222,18,1,26,30,2,3,1,18,10,11/23/2016
00:00.0,Pennsylvania,Pittsburgh,98,223,18,1,26,29,2,3,1,18,10,11/24/2016
00:00.0,Pennsylvania,Philadelphia,98,222,18,1,26,29,2,3,1,18,10,11/24/2016
00:00.0,Pennsylvania,Pittsburgh,98,219,18,1,26,29,2,2,1,18,10,11/24/2016
00:00.0,Pennsylvania,Manheim,97,219,18,1,26,29,2,2,1,18,10,11/24/2016
00:00.0,Pennsylvania,Mc Donald (Mcdonald),98,215,18,1,26,29,2,1,1,18,10,11/25/2016
00:00.0,Pennsylvania,New Kensington,98,214,18,1,26,29,2,1,1,18,10,11/25/2016
00:00.0,Pennsylvania,Philadelphia,98,213,18,1,26,29,2,1,1,18,10,11/25/2016
00:00.0,Pennsylvania,Allentown,98,213,18,1,26,29,2,1,1,18,10,11/25/2016
00:00.0,Pennsylvania,Pittsburgh,98,213,18,1,26,29,2,1,1,18,10,11/26/2016
00:00.0,Pennsylvania,Harrisburg,98,215,18,1,26,29,2,1,1,18,10,11/26/2016
00:00.0,Pennsylvania,Pittsburgh,99,216,17,1,25,29,2,1,1,18,10,11/26/2016
00:00.0,Pennsylvania,Philadelphia,100,216,17,1,25,29,2,1,1,18,11,11/26/2016
00:00.0,Pennsylvania,Reading,100,217,17,1,25,29,1,1,1,18,11,11/27/2016
00:00.0,Pennsylvania,Christiana,100,217,17,1,25,29,1,1,1,18,11,11/27/2016
00:00.0,Pennsylvania,Philadelphia,100,218,17,1,25,28,1,1,1,18,11,11/27/2016
00:00.0,Pennsylvania,Christiana,99,218,17,1,25,28,1,1,1,18,11,11/27/2016
00:00.0,Pennsylvania,Lancaster,99,218,18,1,25,28,1,1,1,18,11,11/27/2016
00:00.0,Pennsylvania,Lancaster,99,218,18,1,25,28,1,1,1,18,11,11/27/2016
00:00.0,Pennsylvania,Republic,100,217,18,1,25,28,1,1,1,18,11,11/27/2016
00:00.0,Pennsylvania,Chester (Feltonville),100,217,19,1,25,28,1,1,1,18,11,11/27/2016
00:00.0,Pennsylvania,Franklin,100,218,19,1,25,28,1,1,1,18,11,11/27/2016
00:00.0,Pennsylvania,Brockport,100,217,19,1,25,28,1,1,1,18,11,11/27/2016
00:00.0,Pennsylvania,Lancaster,100,216,19,1,25,27,1,1,1,18,11,11/28/2016
00:00.0,Pennsylvania,Reading,101,215,19,1,25,27,1,1,1,18,11,11/28/2016
00:00.0,Pennsylvania,Philadelphia,102,215,19,1,25,27,1,1,1,17,11,11/28/2016
00:00.0,Pennsylvania,Philadelphia,102,215,19,1,25,27,1,1,1,17,10,11/29/2016
00:00.0,Pennsylvania,Lancaster,102,216,19,1,25,27,1,1,1,17,10,11/29/2016
00:00.0,Pennsylvania,York,102,216,19,1,25,27,1,1,1,17,10,11/29/2016
00:00.0,Pennsylvania,Pittsburgh,102,216,19,1,25,27,1,1,1,17,10,11/29/2016
00:00.0,Pennsylvania,York,102,215,19,1,25,27,1,1,1,17,10,11/29/2016
00:00.0,Pennsylvania,Pittsburgh,103,215,19,1,25,27,1,1,1,17,10,11/30/2016
00:00.0,Pennsylvania,Philadelphia,103,218,19,1,25,27,1,1,1,17,10,11/30/2016
00:00.0,Pennsylvania,New Stanton,105,218,19,1,25,28,1,1,1,17,10,11/30/2016
00:00.0,Pennsylvania,Pittsburgh,105,216,19,1,25,28,1,1,1,18,10,11/30/2016
00:00.0,Pennsylvania,Philadelphia,105,216,19,1,25,28,1,1,1,18,10,11/30/2016
00:00.0,Pennsylvania,Philadelphia,105,217,18,1,25,28,1,1,1,18,10,12/1/2016
00:00.0,Pennsylvania,New Kensington,105,218,18,1,25,28,1,1,1,17,10,12/1/2016
00:00.0,Pennsylvania,Allentown,105,217,18,1,25,28,1,1,1,17,10,12/1/2016
00:00.0,Pennsylvania,Farrell,105,217,18,1,25,27,1,1,1,17,10,12/1/2016
00:00.0,Pennsylvania,Pittsburgh (Bellevue),105,217,18,1,25,26,1,1,1,17,10,12/1/2016
00:00.0,Pennsylvania,Bethlehem,105,216,18,1,25,26,1,1,1,17,10,12/2/2016
00:00.0,Pennsylvania,Erie,104,215,18,1,25,26,1,1,1,17,10,12/2/2016
00:00.0,Pennsylvania,Philadelphia,104,216,18,1,24,26,1,1,1,17,10,12/2/2016
00:00.0,Pennsylvania,Reading,105,215,18,1,24,26,1,1,1,17,10,12/2/2016
00:00.0,Pennsylvania,Mckeesport,105,215,18,1,24,26,1,1,1,18,10,12/3/2016
00:00.0,Pennsylvania,York,105,216,18,1,24,25,1,1,1,18,10,12/3/2016
00:00.0,Pennsylvania,Chester,105,217,18,1,24,25,1,1,1,18,10,12/3/2016
00:00.0,Pennsylvania,Pittsburgh (Wilkinsburg),105,217,18,1,24,24,1,1,1,18,10,12/3/2016
00:00.0,Pennsylvania,Johnstown,105,218,18,1,24,24,1,1,1,18,10,12/3/2016
00:00.0,Pennsylvania,Pittsburgh,104,218,18,1,25,24,1,1,1,18,10,12/4/2016
00:00.0,Pennsylvania,Mc Kees Rocks (Mckees Rocks),102,219,18,1,25,24,1,1,1,18,10,12/4/2016
00:00.0,Pennsylvania,Allentown,101,219,18,1,25,24,1,1,1,18,10,12/4/2016
00:00.0,Pennsylvania,Philadelphia,101,219,18,1,26,24,1,1,1,18,10,12/4/2016
